MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M31,2,69_71,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,14_16,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,15_16,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,15_17,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,21_19,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,21_2,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,21_4,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,21_4,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,21_57,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,21_82,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,29_6,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,29_7,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,46_7,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,46_8,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,6_1,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,7_31,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,7_6,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,7_6,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.1,2,7_9,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.16,2,8_101,2,NonTF_TF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.17,2,7_44,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.40,2,21_1,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.42,2,15_3,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M37.42,2,46_3,2,NonTF_NonTF,0,1
